cust_id,age,gender,marital_status,education_level,employment_type,monthly_income,residence_type,city,state,application_id,application_date,product_type,channel,requested_amount,tenure_months,account_id,account_open_date,current_balance,emi_amount,bureau_score,total_accounts,active_accounts,overdue_accounts,recent_enquiries_6m,broken_ptp_flag,write_off_flag,legal_case_flag,ptp_kept_ratio,default_6m_flag,snapshot_date,credit_card_utilization_pct,past_due_accounts_count,recent_loan_inquiry_flag,repayment_to_due_ratio,early_repayment_flag,bureau_score_flag,dpd_m1,dpd_m2,dpd_m3,dpd_m4,dpd_m5,dpd_m6,dpd_m7,dpd_m8,dpd_m9,dpd_m10,dpd_m11,dpd_m12,default_flag,dpd_max,dpd_avg,dpd_count_30plus,dpd_count_60plus,dpd_count_90plus,dpd_trend_flag,emi_vs_income_ratio,salary_credit_regular,behavioural_score,pos_transaction_volume,mobile_login_frequency,overdue_to_total_ratio,active_account_ratio,enquiries_flag,risk_score_band,high_enquiry_interaction,overdue_flag,total_account_bucket,low_risk_band_flag,bureau_score_bucket,score_enquiry_score,accounts_gap,enquiry_to_account_ratio,overdue_normalized,enquiry_3plus_flag,average_balance,minimum_balance,salary_credits_3m,emi_bounce_count,account_tenure_months,emi_to_income_ratio,min_balance_ratio,low_balance_month_flag,salary_credit_flag,tenure_bucket,emi_high_flag,low_income_flag,emi_normalized,balance_utilization_score,salary_to_emi_ratio,emi_income_ratio,dpd_month1,dpd_month2,dpd_month3,dpd_month4,dpd_month5,dpd_month6,obs_months,dpd_sum_total,dpd_std_dev,dpd_count_60_plus,dpd_count_90_plus,i,dpd_30_flag,dpd_60_flag,dpd_90_flag,months_since_last_dpd,dpd_rolling_3_months,dpd_escalation_flag,dpd_peak_month,dpd_high_flag,ptp_failure_flag,disbursal_gap_days,disbursal_gap_weeks,disbursal_gap_category,quick_disbursal_flag,very_slow_disbursal_flag,digital_channel_flag,in_branch_flag,channel_code,long_tenure_flag,short_term_loan_flag,ultra_short_flag,tenure_category,requested_bucket,high_requested_flag,low_requested_flag,active_tenure_months,account_age_bucket,account_fresh_flag,account_mature_flag,loan_cycle_position,channel_online_flag,tenure_category_flag,high_utilization_flag,low_utilization_flag,moderate_utilization_flag,utilization_bucket,utilization_score,credit_segment,utilization_to_limit_ratio,utilization_weighted_score,util_flag,utilization_band,loan_size_score,short_term_flag,long_term_flag,requested_per_tenure,loan_burden_ratio,application_month,application_year,festive_season_flag,financial_year_start_flag,end_of_year_push_flag,tenure_to_income_ratio,amount_income_term_score,high_stress_combination,short_loan_flag,long_loan_flag,bucketed_tenure_group,disbursal_load_flag,request_term_ratio_flag,clean_repayment_flag,ever_60_plus_flag,ever_90_plus_flag,recent_dpd_flag,dpd_escalation_stress_flag,recovery_ratio_flag,poor_recovery_flag,recovery_gap_score,effective_recovery_bucket,recovery_success_flag,ptp_broken_flag,ptp_compliance_flag,ptp_failure_history_flag,clean_pay_flag,ptp_repayment_flag,dpd_escalation_flag_alias,ptp_gap_flag,internal_behavior_score,risk_band_code,manual_override_flag,behavior_stability_index,low_bureau_score_flag,high_bureau_score_flag,bureau_score_bucket_50,bureau_score_bucket_100,score_band_segment,behavior_score_gap,behavior_agreement_flag,high_behavioral_risk_flag,behavior_bureau_interaction,avg_combined_score,internal_risk_band_flag,dual_low_score_flag,risk_segment_score_flag,external_override_flag,stable_behavior_flag,risk_band_indicator
CUST007031,57,M,Married,High School,Self-employed,33969,Rented,Williamsborough,Colorado,APP007031,2022-04-14,Personal Loan,DSA,114004,48,ACC007031,2022-10-15,261633,2493.84,709,1,1,1,0,0,0,0,0.61,0,2022-12-31,51.71,0,1,1.12,0,0,0,33,0,0,0,0,0,0,0,0,0,17,0,33,4.166666666666667,1,0,0,0,0.07341517265742295,1,702.6525240462297,10,10,1.0,1.0,0,High,0,0,B1,1,700,0,0,0.0,1.0,0,60000,8000,3,0,24,0.4401231202,0.1333333333,1,1,4,0,0,2493.84,24.059282071,13.621162545,0.0734151727,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-454,-65,Fast,1,0,0,0,0,0,0,0,Long,2,0,0,33,5,0,1,Late,0,0,0,0,1,5,0.5171,High,0.0004535806,258.55,0,5,3.3561188142,0,0,2326.6122449,0.069919142,1,2024,0,0,0,0.0014130115,161.08896085,0,0,0,4,0,2326.6122449,0,1,1,1,0,1,0,-0.12,11,1,0,0,0,0,0,0,0,539.74404814,M,0,48.545587723,0,0,700,700,High,169.25595186,0,1,382678.53013,624.37202407,0,0,0,0,0,0
CUST007032,52,M,Single,Post Graduate,Unemployed,19309,Parental,North Doris,Kentucky,APP007032,2022-08-21,Auto Loan,Mobile,356534,36,ACC007032,2023-08-22,97370,10398.91,457,9,5,0,3,0,0,0,0.95,0,2022-12-31,47.28,1,1,0.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.5385524884768761,1,733.926398638322,13,12,0.0,0.5555555556,1,Very Low,1,0,B9,0,450,1371,4,0.3333333333,0.0,1,60000,8000,3,0,24,0.6280572865,0.1333333333,1,1,3,1,1,10398.91,5.7698354924,1.8568292254,0.5385524885,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,132,19,Slow,0,1,1,0,2,0,0,0,Medium,7,1,0,23,3,0,0,Late,1,0,0,0,1,4,0.4728,High,0.0001326101,189.12,0,4,18.464653788,0,0,9636.0540541,0.5129070497,4,2023,0,1,0,0.001864319,664.69311238,0,0,0,3,0,9636.0540541,0,1,1,1,0,1,0,0.16,8,1,0,1,0,0,1,0,0,643.53835741,M,0,88.03292418,1,0,450,400,Low,-186.5383574,0,0,294097.02934,550.26917871,0,0,0,0,1,0
CUST007033,49,M,Married,High School,Self-employed,39353,Rented,South Paulton,Florida,APP007033,2022-02-16,Personal Loan,Online,405888,24,ACC007033,2021-03-25,58085,17757.6,488,3,5,2,1,0,0,0,0.44,1,2022-12-31,74.63,1,0,0.6,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,33,2.75,1,0,0,1,0.451238787385968,1,615.936627791486,8,5,0.6666666667,1.6666666667,0,Very Low,0,1,B3,0,450,488,-2,0.3333333333,1.0,0,60000,8000,3,0,24,0.4205700042,0.1333333333,1,1,2,0,0,17757.6,3.3788349777,2.216121548,0.4512387874,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1532,-219,Fast,1,0,1,0,1,0,0,0,Medium,8,1,0,52,8,0,1,Late,1,0,0,0,1,7,0.7463,High,0.0001838685,522.41,0,7,10.314029426,0,0,16235.52,0.4297512261,6,2025,0,0,0,0.0006098491,247.53041622,0,0,0,2,0,16235.52,0,1,1,1,0,0,0,0.4,6,0,0,0,0,0,0,0,0,630.5171129,M,0,68.562867123,1,0,450,400,Low,-142.5171129,0,0,307692.3511,559.25855645,0,0,0,0,0,0
CUST007034,50,M,Divorced,Post Graduate,Self-employed,16938,Owned,East Nicole,Ohio,APP007034,2022-05-09,Auto Loan,Mobile,344923,48,ACC007034,2023-10-10,7611,7545.19,539,3,2,2,3,1,0,0,0.34,1,2022-12-31,45.73,3,1,1.11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.44545932223402995,1,694.9897806887848,13,11,0.6666666667,0.6666666667,1,Very Low,1,1,B3,0,500,1617,1,1.0,0.5,1,60000,8000,3,0,24,0.8390320091,0.1333333333,1,1,4,0,1,7545.19,7.952086031,2.2448738865,0.4454593222,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,1,-323,-46,Fast,1,0,1,0,2,0,0,0,Long,6,1,0,21,3,0,0,Early,1,0,0,0,1,4,0.4573,High,0.0001325803,182.92,0,4,20.363856418,0,0,7039.244898,0.4242470087,8,2024,0,0,0,0.0028336974,977.40740303,0,0,0,4,0,7039.244898,0,1,1,1,0,1,0,-0.11,11,1,1,0,1,0,0,0,1,601.66281499,M,0,65.952248063,1,0,500,500,Low,-62.66281499,0,0,324296.25728,570.33140749,0,0,0,0,0,0
CUST007035,57,F,Married,Post Graduate,Salaried,19945,Parental,Marymouth,Utah,APP007035,2022-06-15,Home Loan,Mobile,346201,48,ACC007035,2021-09-23,43823,7573.15,382,8,2,1,1,0,0,0,0.63,0,2022-12-31,90.2,0,0,0.77,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,17,1.4166666666666667,0,0,0,1,0.3797016796189521,1,712.3571280489622,4,3,0.125,0.25,0,Very Low,0,0,B8,0,350,382,6,0.125,0.5,0,60000,8000,3,0,24,0.7808446504,0.1333333333,1,1,4,0,1,7573.15,7.9227270026,2.6336465011,0.3797016796,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-673,-96,Fast,1,0,1,0,2,0,0,0,Long,6,1,0,46,7,0,1,Late,1,0,1,0,0,9,0.902,High,0.0002605423,811.8,1,9,17.357783906,0,0,7065.3265306,0.361620498,7,2023,0,0,0,0.0024064975,833.13185601,0,0,0,4,0,7065.3265306,0,1,1,1,0,0,0,0.23,7,0,0,0,0,0,0,0,0,706.79983152,M,0,70.339314435,1,0,350,300,Low,-324.7998315,0,0,269997.53564,544.39991576,0,0,0,0,1,0
CUST007036,26,M,Divorced,Post Graduate,Unemployed,44370,Parental,Lopeztown,California,APP007036,2022-12-21,Personal Loan,Online,380836,12,ACC007036,2024-04-12,102317,33323.15,373,2,5,0,3,0,0,0,0.19,1,2022-12-31,86.72,0,1,1.05,0,1,0,0,0,0,33,0,0,0,0,0,0,0,0,33,2.75,1,0,0,0,0.7510288483209376,1,694.3054381306596,9,8,0.0,2.5,1,Very Low,1,0,B2,0,350,1119,-3,1.5,0.0,1,60000,8000,3,0,24,0.3330265647,0.1333333333,1,1,1,1,0,33323.15,1.800550068,1.3315067753,0.7510288483,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,172,24,Slow,0,1,1,0,1,0,1,0,Short,7,1,0,15,2,0,0,Late,1,0,1,0,0,8,0.8672,High,0.0002277096,693.76,1,8,8.583186838,1,0,29295.076923,0.7152655698,10,2023,1,0,0,0.0002704469,102.99592076,0,1,0,1,0,29295.076923,0,1,1,1,0,1,0,-0.05,10,1,0,0,0,0,0,0,0,598.67513451,M,0,77.704933682,1,0,350,300,Low,-225.6751345,0,0,223305.82517,485.83756726,0,0,0,0,1,0
CUST007037,46,F,Married,Graduate,Salaried,46968,Parental,Katieport,Alaska,APP007037,2022-11-29,Auto Loan,Branch,392002,12,ACC007037,2024-01-23,75013,34300.18,632,1,2,1,1,0,0,0,0.67,0,2022-12-31,84.13,1,0,0.94,0,1,17,0,0,0,0,60,0,0,0,0,0,75,0,75,12.666666666666666,2,2,0,0,0.7302882813830693,1,659.4635536404616,12,12,1.0,2.0,0,Low,0,0,B1,0,600,632,-1,1.0,0.5,0,60000,8000,3,0,24,0.3611964786,0.1333333333,1,1,1,1,0,34300.18,1.7492619572,1.3693222601,0.7302882814,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-148,-21,Fast,1,0,0,1,3,0,1,0,Short,7,1,0,18,3,0,0,Late,0,0,1,0,0,8,0.8413,High,0.0002146163,673.04,1,8,8.3461505706,1,0,30154.0,0.6955125476,6,2024,0,0,0,0.0002554877,100.15167451,0,1,0,1,0,30154.0,0,1,1,1,0,1,0,0.06,9,1,0,0,0,0,0,0,0,666.75312737,M,0,78.024518628,0,0,600,600,Medium,-34.75312737,1,0,421387.9765,649.37656369,0,0,0,0,1,0
CUST007038,62,F,Married,High School,Self-employed,40730,Parental,East Lisa,Missouri,APP007038,2022-12-31,Personal Loan,Online,494615,60,ACC007038,2022-08-30,285190,8655.76,468,5,3,0,2,0,0,0,0.01,0,2022-12-31,16.06,2,0,0.73,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,60,5.0,1,1,0,0,0.2125155904738522,1,549.9385156319507,9,6,0.0,0.6,0,Very Low,0,0,B5,0,450,936,2,0.4,0.0,0,60000,8000,3,0,24,0.4410730483,0.1333333333,1,1,5,0,0,8655.76,6.9318003272,4.7055371221,0.2125155905,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-481,-69,Fast,1,0,1,0,1,0,0,0,Long,9,1,0,35,5,0,1,Late,1,0,0,1,0,1,0.1606,High,3.24697e-05,16.06,0,1,12.143751534,0,0,8108.442623,0.2023958589,12,2023,1,0,0,0.0014730795,728.60720336,0,0,0,5,0,8108.442623,0,1,1,1,0,0,0,0.27,7,0,0,0,0,0,0,0,0,652.23081156,M,0,62.967331393,1,0,450,400,Low,-184.2308116,0,0,305244.01981,560.11540578,0,0,0,0,0,0
CUST007039,22,F,Married,Post Graduate,Self-employed,3691,Owned,Pamelaton,Louisiana,APP007039,2022-03-25,Personal Loan,Branch,66503,60,ACC007039,2021-12-10,79956,1163.8,689,1,1,2,0,0,0,0,0.2,1,2022-12-31,82.61,1,1,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.3153075047412625,1,675.2529316806538,14,11,2.0,1.0,0,Medium,0,1,B1,0,650,0,0,0.0,2.0,0,60000,8000,3,0,24,5.3788093101,0.1333333333,1,1,5,0,1,1163.8,51.555250043,3.1715071318,0.3153075047,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-667,-96,Fast,1,0,0,1,3,0,0,0,Long,1,0,0,43,7,0,1,Late,0,0,1,0,0,8,0.8261,Mid,0.0012421996,660.88,1,8,18.017610404,0,0,1090.2131148,0.3002935067,10,2023,1,0,0,0.0162513543,1080.7638137,0,0,0,5,0,1090.2131148,0,1,1,1,0,1,0,0.01,9,1,0,0,0,0,0,0,0,671.71729986,M,0,60.779337982,0,0,650,600,Medium,17.28270014,1,0,462813.2196,680.35864993,0,0,0,0,0,0
CUST007040,21,M,Single,Graduate,Self-employed,17696,Owned,Flynnside,Maine,APP007040,2022-03-05,Home Loan,DSA,75357,36,ACC007040,2022-08-04,197340,2197.91,671,9,3,2,4,0,0,0,0.91,1,2022-12-31,76.44,0,0,1.06,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33,2.75,1,0,0,0,0.12420377486437612,1,625.3759419664075,18,6,0.2222222222,0.3333333333,1,Medium,0,1,B9,0,650,2684,6,0.4444444444,0.4,1,60000,8000,3,0,24,0.931855279,0.1333333333,1,1,3,0,1,2197.91,27.298661001,8.0512850845,0.1242037749,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-68,-10,Fast,1,0,0,0,0,0,0,0,Medium,1,0,0,35,5,0,1,Late,0,0,0,0,1,7,0.7644,Mid,0.0010143716,535.08,0,7,4.2584199819,0,0,2036.6756757,0.1182894439,10,2022,1,0,0,0.0020342431,153.29445669,0,0,0,3,0,2036.6756757,0,1,1,1,0,1,0,-0.06,10,1,0,1,0,0,1,0,0,549.86045956,M,0,74.243279299,0,0,650,600,Medium,121.13954044,0,1,368956.36837,610.43022978,0,0,0,0,1,0
CUST007041,49,F,Single,High School,Salaried,45387,Parental,West Daniel,Virginia,APP007041,2022-02-16,Personal Loan,Mobile,474432,24,ACC007041,2021-10-14,188312,20756.4,859,4,5,0,4,0,0,0,0.95,0,2022-12-31,18.8,2,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,2.75,1,0,0,1,0.4573203780818296,1,731.7451192221512,13,5,0.0,1.25,1,Very High,0,0,B4,1,850,3436,-1,1.0,0.0,1,60000,8000,3,0,24,0.3587677056,0.1333333333,1,1,2,0,0,20756.4,2.8906746835,2.1866508643,0.4573203781,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-800,-114,Fast,1,0,1,0,2,0,0,0,Medium,9,1,0,45,7,0,1,Late,1,0,0,1,0,1,0.188,High,3.96263e-05,18.8,0,1,10.453037213,0,0,18977.28,0.4355432172,12,2023,1,0,0,0.0005287741,250.86736582,0,0,0,2,0,18977.28,0,1,1,1,0,1,0,0.12,8,1,0,1,0,0,1,0,0,669.72560298,M,0,67.917974876,0,1,850,800,High,189.27439702,0,0,575294.29296,764.36280149,0,0,0,0,0,0
CUST007042,69,M,Single,High School,Self-employed,17444,Rented,West Stevenbury,Michigan,APP007042,2022-02-28,Auto Loan,DSA,315886,36,ACC007042,2022-06-27,124402,9213.34,716,1,3,0,2,0,0,0,0.11,1,2022-12-31,19.13,2,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.5281667048842009,1,772.5076159478211,7,10,0.0,3.0,0,High,0,0,B1,1,700,1432,-2,2.0,0.0,0,60000,8000,3,0,24,0.8574304217,0.1333333333,1,1,3,1,1,9213.34,6.5122963008,1.8933416112,0.5281667049,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1013,-144,Fast,1,0,0,0,0,0,0,0,Medium,6,1,0,37,6,0,1,Late,0,0,0,1,0,1,0.1913,High,6.05598e-05,19.13,0,1,18.108576015,0,0,8537.4594595,0.5030160004,4,2025,0,1,0,0.0020636285,651.87136715,0,0,0,3,0,8537.4594595,0,1,1,1,0,1,0,-0.05,10,1,0,0,0,0,0,0,0,572.35403387,M,0,63.790697174,0,0,700,700,High,143.64596613,0,0,409805.48825,644.17701693,0,0,0,0,0,0
CUST007043,51,M,Single,High School,Unemployed,36814,Parental,Jessicaburgh,Florida,APP007043,2022-12-28,Personal Loan,Mobile,41253,24,ACC007043,2021-10-28,66806,1804.82,773,2,4,0,1,0,0,0,0.82,0,2022-12-31,18.6,0,1,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.04902537078285435,1,761.5972132349726,11,13,0.0,2.0,0,Very High,0,0,B2,1,750,773,-2,0.5,0.0,0,60000,8000,3,0,24,0.416742611,0.1333333333,1,1,2,0,0,1804.82,33.244312452,20.397601977,0.0490253708,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-1096,-157,Fast,1,0,1,0,2,0,0,0,Medium,0,0,0,45,7,0,1,Late,1,0,0,1,0,1,0.186,Mid,0.0004508763,18.6,0,1,1.1205791275,0,0,1650.12,0.046690797,10,2024,1,0,0,0.0006519082,26.893168545,0,0,0,2,0,1650.12,0,1,1,1,0,1,0,0.16,8,1,0,1,0,0,1,0,0,592.82176156,M,0,77.807141705,0,1,750,700,High,180.17823844,0,0,458251.22168,682.91088078,0,0,0,0,1,0
CUST007044,45,F,Divorced,Graduate,Salaried,26737,Parental,Gregorybury,Iowa,APP007044,2022-08-19,Credit Card,Mobile,216882,60,ACC007044,2021-09-02,205743,3795.44,348,6,3,1,4,1,0,0,0.39,1,2022-12-31,10.96,2,0,1.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.14195459475633018,1,608.1401228196086,6,9,0.1666666667,0.5,1,Very Low,1,0,B6,0,300,1392,3,0.6666666667,0.2,1,60000,8000,3,0,24,0.4902454998,0.1333333333,1,1,5,0,0,3795.44,15.808443817,7.0445060388,0.1419545948,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,1,-1089,-156,Fast,1,0,1,0,2,0,0,0,Long,4,1,0,46,7,0,1,Late,1,0,0,1,0,1,0.1096,High,5.05344e-05,10.96,0,1,8.1116804428,0,0,3555.442623,0.135194674,8,2024,0,0,0,0.0022439973,486.68262398,0,0,0,5,0,3555.442623,0,1,1,1,0,1,0,-0.19,11,1,1,0,1,0,0,0,1,647.27093263,M,0,71.893788606,1,0,300,300,Low,-299.2709326,0,0,225250.28456,497.63546632,0,0,0,0,1,0
CUST007045,61,M,Married,Graduate,Salaried,21690,Owned,Port Barbara,New Jersey,APP007045,2022-11-21,Credit Card,Mobile,283644,12,ACC007045,2023-06-20,47579,24818.85,822,1,1,1,1,0,0,0,0.24,0,2022-12-31,56.63,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.144253112033195,1,764.7785785784474,11,11,1.0,1.0,0,Very High,0,0,B1,1,800,822,0,1.0,0.5,0,60000,8000,3,0,24,0.7291507762,0.1333333333,1,1,1,1,0,24818.85,2.4175173306,0.873932515,1.144253112,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-344,-49,Fast,1,0,1,0,2,0,1,0,Short,5,1,0,25,4,0,1,Late,1,0,0,0,1,5,0.5663,High,0.0001996517,283.15,0,5,13.077178423,1,0,21818.769231,1.0897648686,5,2024,0,1,0,0.0005532248,156.91890646,0,1,0,1,0,21818.769231,0,1,1,1,0,0,0,0.26,7,0,0,0,0,0,0,0,0,674.84988839,M,0,78.791743907,0,1,800,800,High,147.15011161,0,0,554726.60826,748.4249442,0,0,0,0,1,0
CUST007046,48,F,Married,Graduate,Self-employed,21989,Owned,Sanderschester,North Dakota,APP007046,2022-07-05,Personal Loan,Online,106861,36,ACC007046,2022-05-30,299722,3116.78,705,5,2,2,2,0,0,0,0.2,0,2022-12-31,92.74,2,0,1.07,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,45,3.75,1,0,0,0,0.14174268952658148,1,762.962557560984,12,5,0.4,0.4,0,High,0,1,B5,1,700,1410,3,0.4,0.6666666667,0,60000,8000,3,0,24,0.7588495087,0.1333333333,1,1,3,0,0,3116.78,19.250636875,7.0550375708,0.1417426895,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-401,-57,Fast,1,0,1,0,1,0,0,0,Medium,2,0,0,38,6,0,1,Late,1,0,1,0,0,9,0.9274,High,0.0008678564,834.66,1,9,4.8597480558,0,0,2888.1351351,0.1349930016,7,2023,0,0,0,0.0016371078,174.94297408,0,0,0,3,0,2888.1351351,0,1,1,1,0,1,0,-0.07,10,1,0,0,0,0,0,0,0,682.41750167,M,0,79.911050407,0,0,700,700,High,22.582498335,1,0,481104.33867,693.70875083,0,0,0,0,1,0
CUST007047,35,F,Married,High School,Self-employed,30628,Owned,East Janet,North Dakota,APP007047,2022-02-13,Auto Loan,Branch,415778,12,ACC007047,2023-07-03,11810,36380.57,478,5,3,0,0,0,0,0,0.09,0,2022-12-31,47.29,0,0,1.05,0,1,0,17,0,0,33,0,0,0,0,0,0,0,0,33,4.166666666666667,1,0,0,0,1.187820621653389,1,582.876645817307,9,5,0.0,0.6,0,Very Low,0,0,B5,0,450,0,2,0.0,0.0,0,60000,8000,3,0,24,0.4768383641,0.1333333333,1,1,1,1,0,36380.57,1.6492319939,0.8418779585,1.1878206217,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-44,-6,Fast,1,0,0,1,3,0,1,0,Short,8,1,0,24,4,0,0,Late,0,0,0,0,1,4,0.4729,High,0.0001137386,189.16,0,4,13.575094685,1,0,31982.923077,1.1312578904,8,2023,0,0,0,0.0003917856,162.89581769,0,1,0,1,0,31982.923077,0,1,1,1,0,1,0,-0.05,10,1,0,0,0,0,0,0,0,629.43502423,M,0,94.68038449,1,0,450,400,Low,-151.4350242,0,0,300869.94158,553.71751212,0,0,0,0,1,0
CUST007048,21,F,Married,Graduate,Self-employed,16414,Parental,Calderonfurt,Colorado,APP007048,2022-09-26,Personal Loan,Branch,491161,12,ACC007048,2022-04-12,134409,42976.59,792,6,1,1,3,0,0,0,0.26,0,2022-12-31,55.96,4,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2.618288656025344,1,729.4376065808098,9,3,0.1666666667,0.1666666667,1,Very High,0,0,B6,1,750,2376,5,0.5,0.25,1,60000,8000,3,0,24,1.144346616,0.1333333333,1,1,1,1,1,42976.59,1.3961089049,0.3819288594,2.618288656,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-249,-35,Fast,1,0,0,1,3,0,1,0,Short,9,1,0,39,6,0,1,Late,0,0,0,0,1,5,0.5596,High,0.0001139341,279.8,0,5,29.923297185,1,0,37781.615385,2.4936080988,12,2022,1,0,0,0.0007310387,359.05769114,0,1,0,1,0,37781.615385,0,1,1,1,0,1,0,0.08,9,1,0,0,0,0,0,0,0,659.20141699,M,0,69.867498061,0,1,750,700,High,132.79858301,0,0,522087.52226,725.6007085,0,0,0,0,0,0
CUST007049,66,F,Married,Post Graduate,Unemployed,17934,Parental,Markshire,Minnesota,APP007049,2022-12-29,Credit Card,Online,376345,48,ACC007049,2022-11-18,118179,8232.55,894,2,4,2,1,0,0,0,0.39,0,2022-12-31,92.28,4,0,0.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.45904706144752977,1,737.3919178229071,18,7,1.0,2.0,0,Very High,0,1,B2,1,850,894,-2,0.5,1.0,0,60000,8000,3,0,24,0.8149376914,0.1333333333,1,1,4,0,1,8232.55,7.288142799,2.1784258826,0.4590470614,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,-869,-124,Fast,1,0,1,0,1,0,0,0,Long,7,1,0,32,5,0,1,Late,1,0,1,0,0,9,0.9228,High,0.0002452005,830.52,1,9,20.985000558,0,0,7680.5102041,0.4371875116,4,2025,0,1,0,0.0026763312,1007.223864,0,0,0,4,0,7680.5102041,0,1,1,1,0,1,0,0.19,8,1,0,0,0,0,0,0,0,644.62108805,M,0,74.288629488,0,1,850,800,High,249.37891195,0,0,576291.25271,769.31054402,0,0,0,0,1,0
CUST007050,48,F,Married,Graduate,Unemployed,11788,Parental,West Melissa,Maine,APP007050,2022-07-16,Credit Card,Online,226760,60,ACC007050,2023-09-25,178804,3968.3,592,9,3,0,3,0,0,0,0.07,0,2022-12-31,31.69,1,0,0.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.3366389548693587,1,755.7738781153638,10,11,0.0,0.3333333333,1,Very Low,1,0,B9,0,550,1776,6,0.3333333333,0.0,1,60000,8000,3,0,24,1.2285161064,0.1333333333,1,1,5,0,1,3968.3,15.11982461,2.9705415417,0.3366389549,JAN,FEB,MAR,APR,MAY,JUN,6,180,37.947331922,2,1,7,1,1,1,0,150,0,JU,1,0,339,49,Slow,0,1,1,0,1,0,0,0,Long,4,1,0,22,3,0,0,Early,1,0,0,0,1,3,0.3169,High,0.0001397513,95.07,0,3,19.236511707,0,0,3717.3770492,0.3206085284,10,2022,1,0,0,0.0050894902,1154.0927984,0,0,0,5,0,3717.3770492,0,1,1,1,0,1,0,0.13,8,1,0,0,0,0,0,0,0,688.86355004,M,0,59.67126894,1,0,550,500,Low,-96.86355004,0,0,407807.22162,640.43177502,0,0,0,0,0,0
