cust_id,age,gender,marital_status,education_level,employment_type,monthly_income,residence_type,city,state,application_id,application_date,product_type,channel,requested_amount,tenure_months,account_id,account_open_date,current_balance,emi_amount,bureau_score,total_accounts,active_accounts,overdue_accounts,recent_enquiries_6m,broken_ptp_flag,write_off_flag,legal_case_flag,ptp_kept_ratio,default_6m_flag,snapshot_date,credit_card_utilization_pct,past_due_accounts_count,recent_loan_inquiry_flag,repayment_to_due_ratio,early_repayment_flag,bureau_score_flag,dpd_m1,dpd_m2,dpd_m3,dpd_m4,dpd_m5,dpd_m6,dpd_m7,dpd_m8,dpd_m9,dpd_m10,dpd_m11,dpd_m12,default_flag,dpd_max,dpd_avg,dpd_count_30plus,dpd_count_60plus,dpd_count_90plus,dpd_trend_flag,emi_vs_income_ratio,salary_credit_regular,behavioural_score,pos_transaction_volume,mobile_login_frequency,overdue_to_total_ratio,active_account_ratio,enquiries_flag,risk_score_band,high_enquiry_interaction,overdue_flag,total_account_bucket,low_risk_band_flag,bureau_score_bucket,score_enquiry_score,accounts_gap,enquiry_to_account_ratio,overdue_normalized,enquiry_3plus_flag,average_balance,minimum_balance,salary_credits_3m,emi_bounce_count,account_tenure_months,emi_to_income_ratio,min_balance_ratio,low_balance_month_flag,salary_credit_flag,tenure_bucket,emi_high_flag,low_income_flag,emi_normalized,balance_utilization_score,salary_to_emi_ratio,emi_income_ratio,dpd_month1,dpd_month2,dpd_month3,dpd_month4,dpd_month5,dpd_month6,obs_months,dpd_sum_total,dpd_std_dev,dpd_count_60_plus,dpd_count_90_plus,dpd_30_flag,dpd_60_flag,dpd_90_flag,months_since_last_dpd,dpd_rolling_3_months,dpd_escalation_flag,dpd_peak_month,dpd_high_flag,ptp_failure_flag,disbursal_gap_days,disbursal_gap_weeks,disbursal_gap_category,quick_disbursal_flag,very_slow_disbursal_flag,digital_channel_flag,in_branch_flag,channel_code,long_tenure_flag,short_term_loan_flag,ultra_short_flag,tenure_category,requested_bucket,high_requested_flag,low_requested_flag,active_tenure_months,account_age_bucket,account_fresh_flag,account_mature_flag,loan_cycle_position,channel_online_flag,tenure_category_flag,high_utilization_flag,low_utilization_flag,moderate_utilization_flag,utilization_bucket,utilization_score,credit_segment,utilization_to_limit_ratio,utilization_weighted_score,util_flag,utilization_band,loan_size_score,short_term_flag,long_term_flag,requested_per_tenure,loan_burden_ratio,application_month,application_year,festive_season_flag,financial_year_start_flag,end_of_year_push_flag,tenure_to_income_ratio,amount_income_term_score,high_stress_combination,short_loan_flag,long_loan_flag,bucketed_tenure_group,disbursal_load_flag,request_term_ratio_flag,clean_repayment_flag,ever_60_plus_flag,ever_90_plus_flag,recent_dpd_flag,dpd_escalation_stress_flag,recovery_ratio_flag,poor_recovery_flag,recovery_gap_score,effective_recovery_bucket,recovery_success_flag,ptp_broken_flag,ptp_compliance_flag,ptp_failure_history_flag,clean_pay_flag,ptp_repayment_flag,dpd_escalation_flag_alias,ptp_gap_flag,internal_behavior_score,risk_band_code,manual_override_flag,behavior_stability_index,low_bureau_score_flag,high_bureau_score_flag,bureau_score_bucket_50,bureau_score_bucket_100,score_band_segment,behavior_score_gap,behavior_agreement_flag,high_behavioral_risk_flag,behavior_bureau_interaction,avg_combined_score,internal_risk_band_flag,dual_low_score_flag,risk_segment_score_flag,external_override_flag,stable_behavior_flag,risk_band_indicator,annual_interest_rate,monthly_interest_rate,dpd_max_days,dpd_variance,dpd_count_30_plus,dpd_trend,risk_score,ptp_flag,emi_income_flag,fraud_flag,risk_index,corrected_risk_band,dpd_0to30_freq,dpd_31to60_freq,dpd_61plus_freq,dpd_recent_flag,dpd_worsening_flag,avg_util_3m,util_m1,util_m2,util_m3,total_emi,loan_tenure,loan_tenure_bucket,age_band,salary_credit_m1,salary_credit_m2,salary_credit_m3,bounce_3m_count,bounce_m1,bounce_m2,bounce_m3,dpd_to_bureau_ratio,bureau_score_miss_flag,total_emi_miss_flag,monthly_income_miss_flag
CUST009436,42,M,Divorced,Graduate,Salaried,452.49218571,Rented,Lake Emily,Kentucky,APP009436,2020-12-10,Home Loan,DSA,22218,210,ACC009436,2020-10-28,50431,189.75593789,639,2,5,0,0,0,0,0,0,0,2022-12-31,49.74,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.85,0,0,0,0,0.0208310653,0,620.94408118,7,6,0,2.5,0,Medium,0,0,B2,0,600,0,-3,0,0,0,136025,14422.467234,0,0,174,,0.1333333333,1,0,2,0,0,972.04,61.725854903,48.005226122,0.0208310653,0,0,0,0,0,0,12,17,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-1241,-177,Fast,1,0,0,0,0,0,0,0,Medium,0,0,1,48,8,0,1,Late,0,0,0,0,1,4,0.4974,Low,0.0022387254,198.96,0,4,0.4761374108,0,0,888.72,0.0198390588,12,2024,1,0,0,0.0005143151,11.427052974,0,0,0,2,0,888.72,0,1,1,1,0,1,0,0,10,0,0,1,0,0,1,0,0,683.09572911,M,0,57.006884574,0,0,600,600,Medium,-44.09572911,1,0,436498.1709,661.04786455,0,0,0,0,0,0,0.074594649,0.0062162208,0,0,0,0,369.07127558,0,0,0,0.3176666667,Medium,0,0,0,0,0,,,,,,,Short,36-,,,,,,,,0,0,1,0
CUST009437,60,M,Married,Graduate,Self-Employed,38832.144814,Owned,Alexanderport,Massachusetts,APP009437,2019-08-22,Auto Loan,Online,420832,29,ACC009437,2019-04-30,131898,16057.800684,556,6,3,0,4,0,0,0,0,0,2022-12-31,44.36,0,0,0.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2053125174,0,652.4909189,9,15,0,0.5,1,Medium,1,0,B6,0,550,2224,3,0.6666666667,0,1,92580,13404.051878,2,0,164,,0.1333333333,1,0,5,0,0,7364.56,8.147126237,4.8706236354,0.2053125174,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-803,-115,Fast,1,0,1,0,1,0,0,0,Long,8,1,0,37,6,0,1,Late,1,0,0,0,1,4,0.4436,High,0.0001054102,177.44,0,4,11.732143853,0,0,6898.8852459,0.1955357309,9,2024,0,0,0,0.0016726604,703.90900728,0,0,0,5,0,6898.8852459,0,1,1,1,0,1,0,0.19,8,0,0,0,0,0,0,0,0,680.89918914,M,0,76.579817222,1,0,550,500,Low,-124.8991891,0,0,378579.94916,618.44959457,0,0,0,0,1,0,0.0826058534,0.0068838211,0,0,0,0,305.86481664,0,0,0,0.344,Medium,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST009438,66,M,Divorced,Post Graduate,Salaried,20367.075776,Owned,Lambertfort,Georgia,APP009438,2018-02-13,Auto Loan,Online,493682,68,ACC009438,2017-09-14,106411,9825.3700563,715,1,3,2,2,0,0,0,0,1,2022-12-31,48.21,1,1,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.85,0,0,0,0,0.7470458633,0,745.63125154,10,10,2,3,0,Low,0,1,B1,1,700,1430,-2,2,0.6666666667,0,82462,10582.973411,3,0,7,,0.1333333333,1,0,2,1,0,21598.59,2.7779591168,1.3386058997,0.7470458633,0,0,0,0,0,0,12,17,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-1275,-182,Fast,1,0,1,0,1,0,0,0,Medium,9,1,0,45,7,0,1,Late,1,0,0,0,1,4,0.4821,High,0.000097654,192.84,0,4,17.075332042,0,0,19747.28,0.7114721684,4,2025,0,1,0,0.0008300764,409.79379518,0,0,0,2,0,19747.28,0,1,1,1,0,1,0,0.09,9,0,0,0,0,0,0,0,0,674.08319579,M,0,69.92387336,0,0,700,700,High,40.916804208,1,0,481969.48499,694.5415979,0,0,0,0,0,0,0.1114705243,0.0092892104,0,0,0,0,412.17582629,0,0,0,0.2416666667,Low,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST009439,37,F,Single,High School,Salaried,4697.2664509,Rented,Rossshire,Virginia,APP009439,2015-12-25,Home Loan,Mobile,193155,210,ACC009439,2015-08-21,81591,1582.6133335,784,5,2,0,1,0,0,0,0.6004253024,1,2022-12-31,92.61,1,0,0.93,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,3,2,0,0,0,0.0770857469,0,739.35521059,7,10,0,0.4,0,Low,0,0,B5,1,750,784,3,0.2,0,0,118396,11590.701888,1,0,149,,0.1333333333,1,0,5,0,0,3380.21,17.750376456,12.972566793,0.0770857469,0,0,0,0,0,0,12,90,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-219,-31,Fast,1,0,1,0,2,0,0,0,Long,3,0,0,31,5,0,1,Late,1,0,1,0,0,9,0.9261,High,0.0004794595,833.49,1,9,4.4049030787,0,0,3166.4754098,0.0734150513,7,2023,0,0,0,0.0013682698,264.28815762,0,0,0,5,0,3166.4754098,0,1,1,1,0,1,0,0.07,9,0,0,0,0,0,0,0,0,668.80696811,M,0,72.665466838,0,1,750,700,High,115.19303189,0,0,524344.663,726.40348405,0,0,0,0,1,0,0.0686441401,0.005720345,30,75,1,-10,419.63077723,1,0,0,0.216,Low,1,0,0,1,0,,,,,,,Short,36-,,,,,,,,0.2586206897,0,1,0
CUST009440,65,M,Divorced,Graduate,Self-Employed,22014.820805,Owned,Lake Mark,Washington,APP009440,2015-09-26,Personal Loan,Online,277467,52,ACC009440,2015-06-03,173726,7267.7072391,806,9,1,2,1,0,0,0,0,0,2022-12-31,82.27,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0756439679,0,754.29342926,14,7,0.2222222222,0.1111111111,0,Low,0,1,B9,1,800,806,8,0.1111111111,1,0,102037,7312.33746,3,0,134,,0.1333333333,1,0,1,1,0,24278.36,2.4713366142,0.9296756453,1.0756439679,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-749,-107,Fast,1,0,1,0,1,0,1,0,Short,5,1,0,58,9,0,1,Late,1,0,1,0,0,8,0.8227,High,0.0002965037,658.16,1,8,12.293075185,1,0,21343.615385,1.0244229321,10,2022,1,0,0,0.0005316321,147.51036683,0,1,0,1,0,21343.615385,0,1,1,1,0,0,0,0.35,6,0,0,0,0,0,0,0,0,648.15126986,M,0,73.893468848,0,1,800,800,High,157.84873014,0,0,522409.92351,727.07563493,0,0,0,0,1,0,0.1485185748,0.0123765479,0,0,0,0,426.30983168,0,0,0,0.094,Low,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST009441,69,M,Single,Graduate,Salaried,6683.8916502,Rented,New Anthony,Oregon,APP009441,2017-11-20,Personal Loan,Branch,104563,53,ACC009441,2017-06-25,187686,2684.064081,354,4,5,2,2,0,0,1,0,0,2022-12-31,70.04,0,0,1.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.85,0,0,0,1,0.0383632437,0,629.53679801,7,12,0.5,1.25,0,High,0,1,B4,0,350,708,-1,0.5,0.6666666667,0,100310,13336.163081,2,0,137,,0.1333333333,1,0,5,0,0,1829.85,32.789572916,26.066617482,0.0383632437,0,0,0,0,0,0,12,17,37.947331922,0,0,1,1,1,0,150,0,JU,1,1,-121,-17,Fast,1,0,0,1,3,0,0,0,Long,2,0,0,32,5,0,1,Late,0,0,0,0,1,7,0.7004,High,0.0006698354,490.28,0,7,2.1921883517,0,0,1714.147541,0.0365364725,3,2023,0,0,1,0.001257888,131.52854358,0,0,0,5,0,1714.147541,0,1,1,1,0,1,0,-0.18,11,0,1,1,1,0,1,0,1,645.35869641,M,0,85.975276184,1,0,350,300,Low,-291.3586964,0,0,228456.97853,499.67934821,0,0,0,0,1,0,0.1451814284,0.0120984524,0,0,0,0,213.48427636,0,0,0,0.6026666667,High,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST009442,52,M,Single,High School,Salaried,24115.727435,Rented,East Amber,Mississippi,APP009442,2019-08-15,Auto Loan,DSA,454031,63,ACC009442,2019-06-09,262509,9616.9612599,433,8,4,2,4,0,0,0,0,0,2022-12-31,34.69,0,1,0.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2.25,1,0,0,1,0.8648870118,0,709.74272767,8,3,0.25,0.5,1,High,1,1,B8,0,400,1732,4,0.5,0.4,1,161080,14962.340468,3,0,52,,0.1333333333,1,0,2,1,0,19863.86,3.0205609584,1.1562203922,0.8648870118,0,0,0,0,0,0,12,45,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,170,24,Slow,0,1,0,0,0,0,0,0,Medium,9,1,0,25,4,0,1,Late,0,0,0,0,1,3,0.3469,High,0.0000764045,104.07,0,3,19.768842252,0,0,18161.24,0.8237017605,12,2022,1,0,0,0.0010449321,474.43155695,0,0,0,2,0,18161.24,0,1,1,1,0,0,0,0.34,6,0,0,0,0,0,0,0,0,635.62436918,M,0,74.717458045,1,0,400,400,Low,-202.6243692,0,0,275225.35186,534.31218459,0,0,0,0,1,0,0.114280895,0.0095234079,0,0,0,0,243.51216144,0,0,0,0.617,High,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST009443,25,M,Divorced,Graduate,Salaried,27488.841884,Rented,New Annfurt,Maine,APP009443,2021-09-30,Auto Loan,Mobile,474405,68,ACC009443,2021-08-15,280023,9338.9349486,798,5,1,1,0,0,0,0,0,1,2022-12-31,24.04,1,0,1.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1.65,1,0,0,0,0.5285262287,0,774.7566619,12,11,0.2,0.2,0,Low,0,0,B5,1,750,0,4,0,1,0,53928,4581.1875622,3,0,198,,0.1333333333,1,0,5,1,1,8302.09,7.2270958277,1.8920536877,0.5285262287,0,0,0,0,0,0,12,33,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-849,-121,Fast,1,0,1,0,2,0,0,0,Long,9,1,0,31,5,0,1,Late,1,0,0,0,1,2,0.2404,High,0.000050674,48.08,0,2,30.201489687,0,0,7777.1311475,0.5033581614,4,2025,0,1,0,0.0038194665,1811.9740276,0,0,0,5,0,7777.1311475,0,1,1,1,0,1,0,-0.03,10,0,0,1,0,0,1,0,0,674.05446761,M,0,84.125703975,0,1,750,700,High,123.94553239,0,0,537895.46515,736.02723381,0,0,0,0,1,0,0.1071988145,0.0089332345,0,0,0,0,425.10264478,0,0,0,0.212,Low,0,0,0,0,0,,,,,,,Short,25-,,,,,,,,0,0,1,0
CUST009444,21,F,Divorced,Graduate,Salaried,29556.10582,Parental,Adamsburgh,New Hampshire,APP009444,2016-03-24,Personal Loan,Online,320010,50,ACC009444,2015-11-19,103524,8645.9354989,475,1,4,2,0,0,0,0,0,0,2022-12-31,88.32,1,0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,1,1,0,1,2.2072268643,0,670.84812584,10,9,2,4,0,High,0,1,B1,0,450,0,-3,0,2,0,94876,10421.534113,2,0,57,,0.1333333333,1,0,1,1,1,28000.88,2.142789798,0.4530571896,2.2072268643,0,0,0,0,0,0,12,60,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-290,-42,Fast,1,0,1,0,1,0,1,0,Short,6,1,0,30,5,0,1,Late,1,0,1,0,0,8,0.8832,High,0.0002759914,706.56,1,8,25.225445373,1,0,24616.153846,2.1021204477,11,2023,1,0,0,0.0009458501,302.68148498,0,1,0,1,0,24616.153846,0,1,1,1,0,1,0,0.1,9,0,0,0,0,0,0,0,0,644.15659623,M,0,71.206295681,1,0,450,400,Low,-169.1565962,0,0,305974.38321,559.57829811,0,0,0,0,1,0,0.1500015505,0.0125001292,0,0,0,0,304.07469794,0,0,0,0.625,High,0,0,0,0,0,,,,,,,Short,<25,,,,,,,,0,0,1,0
CUST009446,56,F,Divorced,Post Graduate,Salaried,9970.2021155,Rented,Joseport,Hawaii,APP009446,2015-09-06,Home Loan,Mobile,447852,240,ACC009446,2015-08-31,275739,3638.2479147,493,6,1,1,2,0,0,0,0,0,2022-12-31,33.69,0,0,0.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1.65,1,0,0,0,0.7902686188,1,647.85656898,7,5,0.1666666667,0.1666666667,0,High,0,0,B6,0,450,986,5,0.3333333333,0.3333333333,0,29976,5030.6836803,2,0,52,,0.1333333333,1,0,1,1,0,39187.05,1.5311180607,1.2653925213,0.7902686188,0,0,0,0,0,0,12,33,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-606,-87,Fast,1,0,1,0,2,0,1,0,Short,8,1,0,41,6,0,1,Late,1,0,0,0,1,3,0.3369,High,0.0000752257,101.07,0,3,9.0316413576,1,0,34450.153846,0.7526367798,10,2023,1,0,0,0.000241994,108.37751069,0,1,0,1,0,34450.153846,0,1,1,1,0,0,0,0.24,7,0,0,1,0,0,1,0,0,582.06355748,M,0,49.88151039,1,0,450,400,Low,-89.06355748,0,0,286957.33384,537.53177874,0,0,0,0,0,0,0.0761072699,0.0063422725,0,0,0,0,271.51754486,0,0,0,0.517,High,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST009447,23,M,Single,Post Graduate,Self-Employed,96870.117705,Rented,New Nathanview,Mississippi,APP009447,2016-06-28,Credit Card,DSA,346615,0,ACC009447,2016-03-05,79990,31787.646541,571,1,2,2,2,0,0,0,0,0,2022-12-31,50.03,0,0,0.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1.65,1,0,0,0,0.6420834127,0,689.03700911,15,8,2,2,0,Medium,0,1,B1,0,550,1142,-1,2,0.6666666667,0,129984,16011.172448,1,0,104,,0.1333333333,1,0,1,1,0,30328.81,1.9783169864,1.5574300475,0.6420834127,0,0,0,0,0,0,12,33,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-311,-44,Fast,1,0,0,0,0,0,1,0,Short,6,1,0,41,6,0,1,Late,0,0,0,0,1,5,0.5003,High,0.0001443388,250.15,0,5,7.3380967503,1,0,26662.692308,0.6115080625,12,2022,1,0,0,0.0002540435,88.055296808,0,1,0,1,0,26662.692308,0,1,1,1,0,1,0,0.16,8,0,0,0,0,0,0,0,0,714.6968678,M,0,72.748570818,1,0,550,500,Low,-143.6968678,0,0,408091.91151,642.8484339,0,0,0,0,1,0,0.1806052997,0.0150504416,0,0,0,0,331.71850917,0,0,0,0.439,Medium,0,0,0,0,0,,,,,,,Short,<25,,,,,,,,0,0,1,0
CUST009449,64,F,Single,Graduate,Salaried,10467.033991,Parental,New Elizabethburgh,Massachusetts,APP009449,2022-12-31,Auto Loan,Branch,185630,75,ACC009449,2022-10-27,123071,3168.6718311,464,8,4,0,1,0,0,0,0.7808806781,0,2022-12-31,42.9,1,0,0.67,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,30,3,2,0,0,0,0.2472544602,0,773.05788246,5,13,0,0.5,0,High,0,0,B8,0,450,464,4,0.125,0,0,163698,13500.801281,3,0,210,,0.1333333333,1,0,4,0,1,4060.66,14.775923126,4.0444164249,0.2472544602,0,0,0,0,0,0,12,90,37.947331922,0,0,1,1,1,0,150,0,JU,1,1,-18,-2,Fast,1,0,0,1,3,0,0,0,Long,3,0,0,18,3,0,0,Early,0,0,0,0,1,4,0.429,High,0.0002311049,171.6,0,4,11.3030506,0,0,3788.3673469,0.2354802208,2,2024,0,0,0,0.0029225524,542.51339503,0,0,0,4,0,3788.3673469,0,1,1,1,0,0,0,0.33,6,0,1,0,1,0,0,0,1,772.3594491,M,0,76.516081901,1,0,450,400,Low,-308.3594491,0,0,358374.78438,618.17972455,0,0,0,0,1,0,0.0816898444,0.006807487,30,75,1,5,259.47271215,1,0,0,0.536,High,1,0,0,0,0,,,,,,,Short,50+,,,,,,,,0.0688073394,0,1,0
CUST009450,61,M,Single,High School,Salaried,11896.323724,Owned,Lake Thomas,Oregon,APP009450,2019-03-22,Personal Loan,DSA,55881,17,ACC009450,2019-02-05,276625,3638.8292368,663,5,4,2,0,0,0,0,0,1,2022-12-31,57.82,2,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.85,0,0,0,0,0.0651492299,0,705.79640667,8,5,0.4,0.8,0,Low,0,1,B5,0,650,0,1,0,2,0,103256,6973.4426289,0,0,55,,0.1333333333,1,0,2,0,0,2444.79,24.541985201,15.349375611,0.0651492299,0,0,0,0,0,0,12,17,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-22,-4,Fast,1,0,0,0,0,0,0,0,Medium,1,0,0,36,6,0,1,Late,0,0,0,0,1,5,0.5782,Mid,0.0010346987,289.1,0,5,1.4891275382,0,0,2235.24,0.0620469808,8,2022,0,0,0,0.0006395395,35.738108562,0,0,0,2,0,2235.24,0,1,1,1,0,1,0,-0.11,11,0,0,0,0,0,0,0,0,605.82546752,M,0,84.804415264,0,0,650,600,Medium,57.174532479,0,0,401662.28497,634.41273376,0,0,0,0,1,0,0.1384311889,0.0115359324,0,0,0,0,363.94121375,0,0,0,0.2936666667,Low,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST009451,43,M,Divorced,Post Graduate,Salaried,9366.8693744,Parental,Mcintyreside,Colorado,APP009451,2022-01-03,Home Loan,Online,414097,294,ACC009451,2021-08-20,117593,3110.4447266,687,5,1,2,3,0,0,0,0,0,2022-12-31,78.25,1,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9352023539,0,591.85337459,10,8,0.4,0.2,1,Low,0,1,B5,0,650,2061,4,0.6,0.5,1,105537,13176.092829,2,0,50,,0.1333333333,1,0,2,1,1,18116.74,3.3118541194,1.0692873,0.9352023539,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-892,-128,Fast,1,0,1,0,1,0,0,0,Medium,8,1,0,43,7,0,1,Late,1,0,0,0,1,7,0.7825,High,0.0001889654,547.75,0,7,21.376058228,0,0,16563.88,0.8906690928,5,2024,0,1,0,0.0012388376,512.99891602,0,0,0,2,0,16563.88,0,1,1,1,0,1,0,-0.19,11,0,0,0,0,0,0,0,0,599.12868029,M,0,72.927361617,0,0,650,600,Medium,87.871319715,0,0,411601.40336,643.06434014,0,0,0,0,1,0,0.0760767469,0.0063397289,0,0,0,0,369.67931197,0,0,0,0.213,Low,0,0,0,0,0,,,,,,,Short,36-,,,,,,,,0,0,1,0
CUST009452,56,M,Single,Graduate,Salaried,1593.8381904,Rented,Swansonland,Iowa,APP009452,2015-04-13,Personal Loan,DSA,10611,22,ACC009452,2015-03-22,26318,568.13519843,667,4,5,0,0,0,0,0,0,0,2022-12-31,46.31,2,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075397908,0,682.36846502,12,3,0,1.25,0,Low,0,0,B4,0,650,0,-1,0,0,0,195861,33130.859574,3,0,47,,0.1333333333,1,0,4,0,0,232.12,258.48698949,132.62967431,0.0075397908,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-536,-77,Fast,1,0,0,0,0,0,0,0,Long,0,0,1,45,7,0,1,Late,0,0,0,0,1,4,0.4631,Low,0.0043643389,185.24,0,4,0.344669655,0,0,216.55102041,0.0071806178,4,2023,0,1,0,0.0015590996,16.543606067,0,0,0,4,0,216.55102041,0,1,1,1,0,1,0,0.15,8,0,0,0,0,0,0,0,0,673.20278334,M,0,77.643891037,0,0,650,600,Medium,-6.202783345,1,0,449026.25649,670.10139167,0,0,0,0,1,0,0.1766431411,0.0147202618,0,0,0,0,370.43542425,0,0,0,0.233,Low,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST009453,41,M,Divorced,Graduate,Salaried,3269.7572112,Owned,East Maryhaven,Texas,APP009453,2019-08-31,Home Loan,Online,126608,241,ACC009453,2019-04-23,108360,940.86114037,782,2,2,0,3,0,0,0,0,0,2022-12-31,29.85,1,1,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1792821077,0,743.45811999,9,9,0,1,1,Low,0,0,B2,1,750,2346,0,1.5,0,1,140772,20823.374824,0,0,228,,0.1333333333,1,0,2,0,0,5539.1,10.832084635,5.5778014479,0.1792821077,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,188,27,Slow,0,1,1,0,1,0,0,0,Medium,2,0,0,21,3,0,0,Late,1,0,0,0,1,2,0.2985,High,0.0002357671,59.7,0,2,4.0978767478,0,0,5064.32,0.1707448645,4,2023,0,1,0,0.0007767744,98.345858821,0,0,0,2,0,5064.32,0,1,1,1,0,1,0,0.17,8,0,0,0,0,0,0,0,0,640.76344542,M,0,79.736243021,0,1,750,700,High,141.23655458,0,0,501077.01432,711.38172271,0,0,0,0,1,0,0.0648413332,0.0054034444,0,0,0,0,427.12253016,0,0,0,0.118,Low,0,0,0,0,0,,,,,,,Short,36-,,,,,,,,0,0,1,0
CUST009454,44,M,Single,Graduate,Salaried,32419.553222,Parental,Dudleymouth,Alabama,APP009454,2016-06-29,Auto Loan,Branch,441814,49,ACC009454,2016-02-24,148529,10616.931966,666,5,2,0,1,0,0,0,0,1,2022-12-31,94.53,0,0,0.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,1,1,0,0,1.5667161094,1,622.39976312,15,7,0,0.4,0,Medium,0,0,B5,0,650,666,3,0.2,0,0,114331,9697.8220423,0,0,217,,0.1333333333,1,0,3,1,1,12886.24,4.6561293286,0.6382777288,1.5667161094,0,0,0,0,0,0,12,60,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-834,-119,Fast,1,0,0,1,3,0,0,0,Medium,8,1,0,32,5,0,1,Late,0,0,1,0,0,9,0.9453,High,0.0002139588,850.77,1,9,53.715987842,0,0,11940.918919,1.4921107734,3,2025,0,0,1,0.0043763676,1933.5404814,0,0,0,3,0,11940.918919,0,1,1,1,0,1,0,0.04,9,0,0,0,0,0,0,0,0,570.6326195,M,0,69.749831764,0,0,650,600,Medium,95.367380504,0,0,380041.32458,618.31630975,0,0,0,0,0,0,0.080857006,0.0067380838,0,0,0,0,361.2251447,0,0,0,0.434,Medium,0,0,0,0,0,,,,,,,Short,36-,,,,,,,,0,0,1,0
CUST009455,32,F,Married,Graduate,Self-Employed,7064.0598943,Rented,Draketon,Connecticut,APP009455,2016-04-19,Home Loan,Branch,315624,246,ACC009455,2016-04-11,260495,2382.6109052,595,4,5,0,1,0,0,0,0,0,2022-12-31,91.31,0,0,1.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3476125264,0,723.884744,13,8,0,1.25,0,Medium,0,0,B4,0,550,595,-1,0.25,0,0,199717,23068.509376,3,0,189,,0.1333333333,1,0,4,0,1,6904.28,8.6902616927,2.8767662957,0.3476125264,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,219,31,Slow,0,1,0,1,3,0,0,0,Long,6,1,0,23,3,0,0,Early,0,0,1,0,0,9,0.9131,High,0.0002892999,821.79,1,9,15.890846843,0,0,6441.3061224,0.3310593092,1,2023,0,0,0,0.0024165534,762.72224739,0,0,0,4,0,6441.3061224,0,1,1,1,0,1,0,-0.01,10,0,0,0,0,0,0,0,0,715.55657318,M,0,82.731367774,1,0,550,500,Low,-120.5565732,0,0,425756.16104,655.27828659,0,0,0,0,1,0,0.0680467269,0.0056705606,0,0,0,0,334.62713348,0,0,0,0.305,Medium,0,0,0,0,0,,,,,,,Short,25-,,,,,,,,0,0,1,0
